location_id,region,latitude,longitude,building_type,tiv,deductible,policy_limit
LOC-01248,Houston (Flood/Wind),30.19753,-97.45655,Wood,152829.82,7641.49,122263.85
LOC-01249,Miami (Hurricane),25.78741,-81.57242,Wood,125072.75,2501.45,125072.75
LOC-01250,Los Angeles (Quake),34.05902,-119.2347,Steel,1700437.15,170043.71,1360349.72
LOC-01251,Miami (Hurricane),26.11514,-80.40483,Wood,852499.41,17049.99,852499.41
LOC-01252,Houston (Flood/Wind),30.81251,-96.71973,Wood,170212.19,17021.22,204254.62
LOC-01253,Houston (Flood/Wind),28.89904,-94.52441,Wood,323511.59,16175.58,258809.27
LOC-01254,Houston (Flood/Wind),29.71613,-95.18951,Wood,118792.3,11879.23,118792.3
LOC-01255,Miami (Hurricane),26.57037,-77.36856,Concrete,337964.9,6759.3,270371.92
LOC-01256,Los Angeles (Quake),33.04544,-118.77414,Concrete,773074.03,38653.7,618459.23
LOC-01257,Los Angeles (Quake),33.57306,-118.2518,Wood,691630.8,34581.54,691630.8
LOC-01258,Los Angeles (Quake),34.1182,-117.92206,Masonry,50000.0,5000.0,50000.0
LOC-01259,Los Angeles (Quake),34.10181,-118.89514,Wood,124606.23,6230.31,124606.23
LOC-01260,Houston (Flood/Wind),29.44319,-94.30101,Wood,74161.49,7416.15,88993.79
LOC-01261,Los Angeles (Quake),33.56089,-117.96691,Wood,413475.16,20673.76,413475.16
LOC-01262,Houston (Flood/Wind),29.04322,-96.59828,Wood,253001.81,12650.09,253001.81
LOC-01263,Houston (Flood/Wind),29.47341,-94.21931,Wood,174619.57,17461.96,174619.57
LOC-01264,Miami (Hurricane),24.72081,-80.59517,Wood,208814.37,20881.44,208814.37
LOC-01265,Houston (Flood/Wind),29.39262,-94.66727,Wood,96864.01,1937.28,116236.81
LOC-01266,Houston (Flood/Wind),28.15525,-93.77189,Wood,140452.23,14045.22,168542.68
LOC-01267,Houston (Flood/Wind),28.64796,-96.39464,Wood,144547.36,2890.95,144547.36
LOC-01268,Los Angeles (Quake),35.47632,-118.47854,Wood,212658.64,10632.93,170126.92
LOC-01269,Miami (Hurricane),25.79516,-80.7657,Wood,303375.9,6067.52,303375.9
LOC-01270,Houston (Flood/Wind),29.7457,-93.45779,Wood,859460.51,42973.03,859460.51
LOC-01271,Los Angeles (Quake),33.19071,-116.19265,Wood,72009.89,7200.99,86411.86
LOC-01272,Houston (Flood/Wind),31.06984,-96.54016,Wood,328874.72,32887.47,394649.67
LOC-01273,Los Angeles (Quake),32.36936,-115.73439,Concrete,725989.19,36299.46,725989.19
LOC-01274,Miami (Hurricane),25.29912,-80.69648,Wood,199213.66,9960.68,199213.66
LOC-01275,Houston (Flood/Wind),29.29516,-94.5657,Wood,138427.54,2768.55,166113.05
LOC-01276,Houston (Flood/Wind),29.7646,-96.28439,Wood,168045.44,8402.27,168045.44
LOC-01277,Houston (Flood/Wind),30.14534,-94.60585,Concrete,213277.29,21327.73,213277.29
LOC-01278,Los Angeles (Quake),32.70163,-115.55099,Wood,50000.0,1000.0,60000.0
LOC-01279,Houston (Flood/Wind),30.20737,-94.37884,Wood,814334.3,40716.71,814334.3
LOC-01280,Houston (Flood/Wind),30.05579,-96.73391,Concrete,157648.36,15764.84,157648.36
LOC-01281,Los Angeles (Quake),32.81942,-116.52126,Wood,713291.07,14265.82,713291.07
LOC-01282,Los Angeles (Quake),33.35004,-120.29742,Wood,416065.69,41606.57,416065.69
LOC-01283,Houston (Flood/Wind),30.20075,-95.04877,Concrete,64109.07,3205.45,64109.07
LOC-01284,Houston (Flood/Wind),30.07094,-98.15521,Concrete,804676.91,16093.54,643741.53
LOC-01285,Miami (Hurricane),25.87804,-79.07396,Concrete,1147290.51,22945.81,917832.41
LOC-01286,Los Angeles (Quake),31.42983,-118.4021,Wood,122000.56,6100.03,146400.67
LOC-01287,Houston (Flood/Wind),28.37544,-96.11286,Wood,209838.56,20983.86,209838.56
LOC-01288,Houston (Flood/Wind),31.27654,-94.81108,Wood,229468.86,4589.38,229468.86
LOC-01289,Miami (Hurricane),26.86936,-79.31509,Wood,122388.47,2447.77,146866.16
LOC-01290,Miami (Hurricane),25.95621,-78.77633,Wood,327586.47,16379.32,262069.18
LOC-01291,Miami (Hurricane),24.85181,-80.45447,Concrete,2060231.65,41204.63,2472277.98
LOC-01292,Los Angeles (Quake),33.41224,-119.75332,Steel,646377.08,64637.71,646377.08
LOC-01293,Houston (Flood/Wind),27.39292,-95.01603,Wood,50000.0,2500.0,50000.0
LOC-01294,Los Angeles (Quake),32.95156,-118.69893,Wood,281495.54,14074.78,225196.43
LOC-01295,Los Angeles (Quake),33.04361,-117.41901,Concrete,199161.12,19916.11,199161.12
LOC-01296,Miami (Hurricane),24.43977,-79.72774,Wood,293990.04,14699.5,293990.04
LOC-01297,Los Angeles (Quake),32.92696,-119.88463,Masonry,97326.45,9732.64,116791.74
LOC-01298,Houston (Flood/Wind),30.80816,-95.26857,Wood,50000.0,2500.0,60000.0
LOC-01299,Houston (Flood/Wind),30.72892,-95.73634,Wood,100833.99,10083.4,100833.99
LOC-01300,Houston (Flood/Wind),29.79657,-94.34616,Wood,631302.2,63130.22,505041.76
LOC-01301,Houston (Flood/Wind),28.90591,-95.77287,Wood,81753.55,4087.68,98104.26
LOC-01302,Los Angeles (Quake),36.43878,-117.07329,Concrete,349615.98,6992.32,349615.98
LOC-01303,Houston (Flood/Wind),31.31552,-95.25717,Wood,158765.81,3175.32,190518.97
LOC-01304,Miami (Hurricane),24.88404,-80.42379,Wood,50000.0,2500.0,60000.0
LOC-01305,Houston (Flood/Wind),30.78045,-93.34823,Wood,552981.61,55298.16,552981.61
LOC-01306,Miami (Hurricane),27.40628,-78.5216,Steel,175198.2,3503.96,210237.84
LOC-01307,Houston (Flood/Wind),31.53589,-96.849,Wood,309134.62,15456.73,309134.62
LOC-01308,Miami (Hurricane),27.10052,-80.28872,Wood,1130901.63,113090.16,1130901.63
LOC-01309,Los Angeles (Quake),36.1398,-118.14136,Wood,88033.06,1760.66,88033.06
LOC-01310,Los Angeles (Quake),31.96515,-118.9655,Wood,462260.11,9245.2,462260.11
LOC-01311,Miami (Hurricane),26.61919,-81.23325,Concrete,88802.16,4440.11,71041.73
LOC-01312,Los Angeles (Quake),33.12435,-116.72934,Wood,512301.58,51230.16,614761.89
LOC-01313,Los Angeles (Quake),33.74374,-117.91064,Wood,99021.58,1980.43,99021.58
LOC-01314,Los Angeles (Quake),32.93276,-118.46942,Concrete,188587.07,9429.35,188587.07
LOC-01315,Miami (Hurricane),25.75297,-80.25286,Wood,375599.2,18779.96,300479.36
LOC-01316,Los Angeles (Quake),33.16776,-118.38235,Wood,954776.83,47738.84,954776.83
LOC-01317,Miami (Hurricane),26.33703,-78.73598,Masonry,2202627.19,110131.36,2202627.19
LOC-01318,Miami (Hurricane),24.79385,-80.19008,Wood,119064.93,11906.49,119064.93
LOC-01319,Los Angeles (Quake),33.87563,-119.03165,Concrete,413935.59,41393.56,496722.7
LOC-01320,Los Angeles (Quake),31.64551,-121.04921,Wood,546664.26,27333.21,546664.26
LOC-01321,Houston (Flood/Wind),33.31602,-95.12271,Wood,156545.94,15654.59,156545.94
LOC-01322,Houston (Flood/Wind),29.41419,-93.6832,Wood,192881.32,9644.07,192881.32
LOC-01323,Houston (Flood/Wind),28.92691,-95.72986,Wood,85801.38,4290.07,85801.38
LOC-01324,Houston (Flood/Wind),29.80305,-98.32405,Concrete,141248.05,2824.96,141248.05
LOC-01325,Houston (Flood/Wind),28.93579,-96.4286,Wood,85191.63,8519.16,85191.63
LOC-01326,Miami (Hurricane),25.14655,-80.90205,Wood,113586.6,11358.66,113586.6
LOC-01327,Los Angeles (Quake),35.43186,-117.6519,Concrete,93883.83,4694.19,93883.83
LOC-01328,Los Angeles (Quake),32.88544,-116.89191,Concrete,581657.66,29082.88,697989.19
LOC-01329,Miami (Hurricane),25.79127,-80.09439,Wood,993290.49,49664.52,794632.39
LOC-01330,Los Angeles (Quake),34.1168,-117.73216,Wood,737842.15,36892.11,737842.15
LOC-01331,Los Angeles (Quake),37.58386,-117.37431,Wood,498369.22,9967.38,598043.06
LOC-01332,Miami (Hurricane),25.83353,-80.16719,Concrete,187158.44,3743.17,187158.44
LOC-01333,Miami (Hurricane),26.73026,-80.20562,Wood,147319.65,7365.98,147319.65
LOC-01334,Los Angeles (Quake),34.54654,-118.78526,Wood,96963.37,4848.17,96963.37
LOC-01335,Miami (Hurricane),26.45186,-81.84221,Concrete,162288.56,16228.86,194746.27
LOC-01336,Houston (Flood/Wind),30.93927,-94.71978,Wood,66239.01,1324.78,66239.01
LOC-01337,Houston (Flood/Wind),29.00073,-94.70615,Wood,486940.62,9738.81,486940.62
LOC-01338,Houston (Flood/Wind),30.70345,-96.1555,Concrete,1200762.49,24015.25,1200762.49
LOC-01339,Los Angeles (Quake),36.43003,-118.77707,Wood,426877.02,21343.85,426877.02
LOC-01340,Houston (Flood/Wind),30.36954,-94.79735,Wood,399131.68,39913.17,399131.68
LOC-01341,Los Angeles (Quake),34.81107,-118.88335,Wood,302857.71,30285.77,302857.71
LOC-01342,Los Angeles (Quake),36.30884,-117.71672,Wood,617342.61,61734.26,493874.09
LOC-01343,Los Angeles (Quake),33.86362,-118.15598,Concrete,462235.47,9244.71,462235.47
LOC-01344,Houston (Flood/Wind),30.29305,-94.55358,Wood,93100.21,4655.01,111720.25
LOC-01345,Houston (Flood/Wind),27.88539,-94.18981,Wood,203635.02,20363.5,244362.02
LOC-01346,Miami (Hurricane),24.39726,-78.88117,Concrete,487407.67,24370.38,389926.14
LOC-01347,Los Angeles (Quake),34.0283,-118.54116,Wood,448487.03,8969.74,448487.03
LOC-01348,Miami (Hurricane),24.34842,-81.331,Wood,163778.87,3275.58,163778.87
LOC-01349,Miami (Hurricane),25.56218,-80.10184,Concrete,504692.04,10093.84,504692.04
LOC-01350,Los Angeles (Quake),33.68008,-118.00235,Wood,50000.0,1000.0,50000.0
LOC-01351,Houston (Flood/Wind),30.73694,-93.31335,Concrete,378436.79,37843.68,302749.43
LOC-01352,Miami (Hurricane),25.61489,-81.00951,Wood,93273.43,1865.47,93273.43
LOC-01353,Los Angeles (Quake),33.87817,-119.64304,Wood,188357.35,9417.87,188357.35
LOC-01354,Miami (Hurricane),25.90258,-80.96531,Wood,874636.05,43731.8,874636.05
LOC-01355,Miami (Hurricane),25.21034,-81.31356,Steel,77926.53,3896.33,77926.53
LOC-01356,Miami (Hurricane),26.78125,-81.77749,Wood,50000.0,1000.0,40000.0
LOC-01357,Los Angeles (Quake),31.3575,-118.00922,Wood,542998.34,54299.83,542998.34
LOC-01358,Los Angeles (Quake),34.47048,-116.16698,Wood,819510.24,16390.2,655608.19
LOC-01359,Los Angeles (Quake),35.04453,-120.05811,Wood,344768.42,6895.37,344768.42
LOC-01360,Miami (Hurricane),26.40856,-80.17379,Concrete,50000.0,1000.0,60000.0
LOC-01361,Los Angeles (Quake),34.36785,-116.78518,Wood,2621918.18,262191.82,2621918.18
LOC-01362,Los Angeles (Quake),33.21761,-117.3396,Wood,296507.06,14825.35,296507.06
LOC-01363,Miami (Hurricane),25.12143,-80.59099,Wood,120347.4,12034.74,96277.92
LOC-01364,Miami (Hurricane),25.81057,-80.75449,Wood,124286.45,6214.32,99429.16
LOC-01365,Los Angeles (Quake),32.1049,-119.38921,Wood,320130.56,6402.61,320130.56
LOC-01366,Miami (Hurricane),26.12268,-79.37905,Wood,179264.97,17926.5,179264.97
LOC-01367,Miami (Hurricane),26.55216,-78.87571,Concrete,689835.64,34491.78,689835.64
LOC-01368,Houston (Flood/Wind),29.06939,-96.78691,Wood,50000.0,5000.0,40000.0
LOC-01369,Houston (Flood/Wind),28.4925,-96.4511,Masonry,556702.8,27835.14,556702.8
LOC-01370,Miami (Hurricane),24.73139,-79.91498,Wood,347846.02,6956.92,347846.02
LOC-01371,Miami (Hurricane),26.77369,-79.41447,Concrete,875647.88,17512.96,875647.88
LOC-01372,Houston (Flood/Wind),29.55095,-96.23778,Concrete,216729.81,21672.98,216729.81
LOC-01373,Los Angeles (Quake),35.55254,-119.3642,Wood,385772.96,7715.46,385772.96
LOC-01374,Miami (Hurricane),24.38484,-80.39918,Concrete,85887.61,8588.76,85887.61
LOC-01375,Los Angeles (Quake),34.90021,-116.82595,Wood,561793.54,28089.68,674152.25
LOC-01376,Houston (Flood/Wind),28.86363,-95.41228,Wood,50000.0,5000.0,60000.0
LOC-01377,Miami (Hurricane),26.94484,-80.10963,Concrete,50000.0,5000.0,50000.0
LOC-01378,Houston (Flood/Wind),29.60596,-95.98698,Steel,170238.11,3404.76,204285.73
LOC-01379,Houston (Flood/Wind),30.18172,-94.56203,Masonry,115093.74,2301.87,115093.74
LOC-01380,Miami (Hurricane),26.24806,-80.73094,Wood,1125608.67,56280.43,900486.94
LOC-01381,Houston (Flood/Wind),30.23546,-94.50359,Wood,211993.23,4239.86,211993.23
LOC-01382,Los Angeles (Quake),34.57316,-118.29651,Concrete,190896.74,3817.93,190896.74
LOC-01383,Los Angeles (Quake),33.6673,-119.38905,Wood,315778.6,31577.86,378934.32
LOC-01384,Miami (Hurricane),26.95772,-79.31685,Masonry,5917529.06,295876.45,7101034.87
LOC-01385,Los Angeles (Quake),34.99768,-118.54141,Masonry,231771.51,4635.43,231771.51
LOC-01386,Houston (Flood/Wind),30.03523,-94.17454,Concrete,50054.42,2502.72,60065.31
LOC-01387,Houston (Flood/Wind),27.90736,-94.00695,Wood,1944633.56,194463.36,1944633.56
LOC-01388,Los Angeles (Quake),34.24525,-116.52101,Masonry,50000.0,2500.0,50000.0
LOC-01389,Houston (Flood/Wind),27.73439,-95.64309,Wood,50000.0,5000.0,50000.0
LOC-01390,Miami (Hurricane),24.94575,-81.8341,Wood,82385.45,1647.71,82385.45
LOC-01391,Houston (Flood/Wind),29.81429,-94.43132,Concrete,72263.02,7226.3,86715.63
LOC-01392,Houston (Flood/Wind),29.31679,-95.36517,Masonry,648246.65,12964.93,648246.65
LOC-01393,Miami (Hurricane),25.46404,-80.57071,Wood,88359.94,4418.0,106031.93
LOC-01394,Los Angeles (Quake),33.7569,-119.08525,Concrete,111768.51,11176.85,111768.51
LOC-01395,Los Angeles (Quake),34.11958,-119.57175,Wood,131789.76,2635.8,131789.76
LOC-01396,Los Angeles (Quake),33.4463,-118.39304,Wood,90883.66,9088.37,90883.66
LOC-01397,Los Angeles (Quake),33.75186,-116.81967,Wood,2855431.38,285543.14,2855431.38
LOC-01398,Houston (Flood/Wind),29.95546,-96.50121,Wood,651727.86,32586.39,782073.43
LOC-01399,Miami (Hurricane),25.60535,-79.75473,Concrete,1297403.88,64870.19,1297403.88
LOC-01400,Houston (Flood/Wind),29.7126,-95.03708,Masonry,70746.05,7074.61,56596.84
LOC-01401,Houston (Flood/Wind),30.33759,-96.59882,Wood,131391.26,2627.83,157669.51
LOC-01402,Houston (Flood/Wind),30.93882,-95.00794,Wood,1913901.55,95695.08,1913901.55
LOC-01403,Miami (Hurricane),25.03952,-80.35651,Masonry,247512.92,4950.26,247512.92
LOC-01404,Los Angeles (Quake),33.40156,-118.51895,Concrete,311722.01,6234.44,249377.61
LOC-01405,Miami (Hurricane),25.85587,-81.52921,Concrete,297485.82,14874.29,297485.82
LOC-01406,Miami (Hurricane),24.3773,-80.34606,Concrete,435834.0,8716.68,348667.2
LOC-01407,Los Angeles (Quake),34.01175,-117.67624,Wood,50000.0,5000.0,50000.0
LOC-01408,Miami (Hurricane),25.25018,-80.17429,Concrete,368410.1,18420.51,368410.1
LOC-01409,Houston (Flood/Wind),30.43869,-95.74072,Wood,268747.12,13437.36,268747.12
LOC-01410,Houston (Flood/Wind),29.33464,-94.05557,Wood,547581.32,54758.13,547581.32
LOC-01411,Miami (Hurricane),25.66448,-79.02485,Wood,537037.63,53703.76,537037.63
LOC-01412,Miami (Hurricane),26.69492,-79.58475,Concrete,324110.47,6482.21,259288.38
LOC-01413,Houston (Flood/Wind),28.90988,-95.68512,Masonry,174409.41,8720.47,209291.29
LOC-01414,Houston (Flood/Wind),31.11653,-95.59757,Wood,104818.34,10481.83,104818.34
LOC-01415,Miami (Hurricane),27.53631,-80.14592,Masonry,298397.84,29839.78,358077.41
LOC-01416,Los Angeles (Quake),33.28683,-120.7586,Concrete,216809.83,4336.2,260171.79
LOC-01417,Miami (Hurricane),26.36386,-80.16178,Wood,70228.63,1404.57,84274.36
LOC-01418,Houston (Flood/Wind),29.44057,-95.22549,Wood,50000.0,2500.0,50000.0
LOC-01419,Miami (Hurricane),23.61047,-80.28922,Wood,447163.65,22358.18,536596.38
LOC-01420,Houston (Flood/Wind),31.36558,-94.64868,Wood,369369.99,36937.0,443243.99
LOC-01421,Los Angeles (Quake),34.99039,-117.45159,Masonry,64113.73,1282.27,76936.47
LOC-01422,Miami (Hurricane),26.06168,-80.23887,Concrete,215145.17,4302.9,215145.17
LOC-01423,Miami (Hurricane),25.98589,-80.26749,Masonry,835266.84,83526.68,668213.47
LOC-01424,Los Angeles (Quake),36.28028,-118.46227,Concrete,1365558.78,68277.94,1365558.78
LOC-01425,Miami (Hurricane),26.358,-80.38614,Wood,182202.52,3644.05,218643.02
LOC-01426,Miami (Hurricane),25.78961,-80.90503,Wood,287708.84,28770.88,230167.07
LOC-01427,Miami (Hurricane),25.19014,-79.35442,Wood,236109.05,11805.45,188887.24
LOC-01428,Miami (Hurricane),26.16864,-81.01772,Concrete,492510.77,9850.22,492510.77
LOC-01429,Houston (Flood/Wind),28.69536,-95.5815,Masonry,3363752.48,168187.62,3363752.48
LOC-01430,Houston (Flood/Wind),28.67381,-96.78607,Concrete,141099.93,14109.99,141099.93
LOC-01431,Los Angeles (Quake),34.96833,-116.83467,Concrete,1235285.49,61764.27,1235285.49
LOC-01432,Los Angeles (Quake),36.33527,-117.48751,Concrete,1204392.46,60219.62,1445270.95
LOC-01433,Los Angeles (Quake),32.46811,-118.5302,Wood,65135.76,6513.58,65135.76
LOC-01434,Los Angeles (Quake),35.61342,-120.51696,Wood,503650.37,25182.52,402920.3
LOC-01435,Houston (Flood/Wind),29.42841,-97.37934,Wood,70254.18,7025.42,70254.18
LOC-01436,Los Angeles (Quake),33.46939,-117.77712,Wood,82961.06,8296.11,66368.85
LOC-01437,Los Angeles (Quake),35.55833,-117.41965,Wood,375139.92,18757.0,375139.92
LOC-01438,Los Angeles (Quake),34.72995,-118.64915,Concrete,268936.78,13446.84,322724.14
LOC-01439,Miami (Hurricane),25.83648,-79.85706,Wood,308384.35,30838.43,308384.35
LOC-01440,Houston (Flood/Wind),30.42303,-95.06905,Wood,578150.84,11563.02,693781.0
LOC-01441,Miami (Hurricane),25.81685,-79.96621,Masonry,773428.75,15468.58,928114.5
LOC-01442,Miami (Hurricane),25.16948,-80.49926,Wood,162453.72,16245.37,162453.72
LOC-01443,Los Angeles (Quake),33.84262,-116.6115,Masonry,535125.15,26756.26,535125.15
LOC-01444,Miami (Hurricane),23.76513,-79.81155,Masonry,169040.91,3380.82,135232.73
LOC-01445,Los Angeles (Quake),34.15853,-118.83448,Concrete,404968.97,20248.45,404968.97
LOC-01446,Miami (Hurricane),25.00858,-79.83931,Wood,350692.08,7013.84,420830.5
LOC-01447,Los Angeles (Quake),32.35357,-117.07025,Masonry,113488.12,11348.81,113488.12
LOC-01448,Houston (Flood/Wind),29.10672,-95.30989,Wood,371081.62,37108.16,296865.29
LOC-01449,Los Angeles (Quake),32.44893,-116.95902,Wood,406986.24,8139.72,406986.24
LOC-01450,Houston (Flood/Wind),29.74892,-96.31393,Concrete,600537.56,60053.76,600537.56
LOC-01451,Miami (Hurricane),24.68287,-80.53559,Wood,457890.94,45789.09,457890.94
LOC-01452,Los Angeles (Quake),31.60253,-118.87112,Concrete,128939.58,12893.96,128939.58
LOC-01453,Miami (Hurricane),25.95224,-80.86442,Concrete,424717.77,42471.78,509661.33
LOC-01454,Los Angeles (Quake),33.69871,-116.79262,Wood,261898.81,26189.88,261898.81
LOC-01455,Miami (Hurricane),24.93956,-80.32247,Wood,816949.32,40847.47,816949.32
LOC-01456,Miami (Hurricane),26.10236,-79.55187,Wood,253260.15,5065.2,253260.15
LOC-01457,Los Angeles (Quake),34.22164,-118.06951,Wood,244769.76,4895.4,244769.76
LOC-01458,Los Angeles (Quake),32.47157,-117.86991,Wood,217916.64,4358.33,217916.64
LOC-01459,Houston (Flood/Wind),30.51564,-95.56673,Concrete,50000.0,2500.0,40000.0
LOC-01460,Los Angeles (Quake),32.91137,-121.34181,Steel,116713.69,11671.37,116713.69
LOC-01461,Houston (Flood/Wind),31.68603,-96.47305,Wood,193568.4,3871.37,193568.4
LOC-01462,Houston (Flood/Wind),31.74578,-95.57214,Wood,223407.95,4468.16,223407.95
LOC-01463,Los Angeles (Quake),33.7397,-117.79898,Masonry,696049.64,69604.96,696049.64
LOC-01464,Los Angeles (Quake),34.99909,-119.79545,Wood,291814.18,14590.71,350177.01
LOC-01465,Miami (Hurricane),26.45401,-79.12433,Wood,607652.43,12153.05,607652.43
LOC-01466,Los Angeles (Quake),29.94176,-118.11737,Wood,311951.34,6239.03,311951.34
LOC-01467,Miami (Hurricane),24.92752,-79.36979,Wood,437794.32,21889.72,525353.19
LOC-01468,Miami (Hurricane),25.48849,-78.56883,Wood,195150.58,3903.01,195150.58
LOC-01469,Miami (Hurricane),26.45215,-80.51623,Wood,384252.47,38425.25,461102.97
LOC-01470,Los Angeles (Quake),35.65328,-118.58335,Wood,255910.9,12795.55,307093.08
LOC-01471,Houston (Flood/Wind),27.77571,-95.63694,Wood,519395.51,25969.78,519395.51
LOC-01472,Houston (Flood/Wind),29.61304,-95.12096,Wood,151713.14,3034.26,182055.77
LOC-01473,Miami (Hurricane),25.63746,-80.58851,Wood,1009364.55,50468.23,1211237.46
LOC-01474,Miami (Hurricane),26.18541,-80.22246,Wood,608508.38,30425.42,730210.06
LOC-01475,Miami (Hurricane),26.06062,-79.13525,Masonry,1365067.4,27301.35,1638080.89
LOC-01476,Miami (Hurricane),25.53088,-80.3298,Concrete,105119.05,5255.95,105119.05
LOC-01477,Houston (Flood/Wind),29.578,-93.34493,Masonry,192242.66,9612.13,192242.66
LOC-01478,Houston (Flood/Wind),30.64566,-94.49079,Masonry,104141.85,10414.19,124970.22
LOC-01479,Los Angeles (Quake),32.03131,-119.06834,Masonry,172408.99,17240.9,172408.99
LOC-01480,Miami (Hurricane),24.77901,-80.9186,Wood,490954.85,9819.1,392763.88
LOC-01481,Los Angeles (Quake),33.29614,-119.12469,Wood,254948.07,5098.96,254948.07
LOC-01482,Los Angeles (Quake),32.15457,-120.13409,Wood,911103.39,91110.34,911103.39
LOC-01483,Houston (Flood/Wind),29.04445,-94.42772,Wood,951562.3,19031.25,951562.3
LOC-01484,Los Angeles (Quake),33.84693,-118.19726,Wood,590101.06,11802.02,590101.06
LOC-01485,Houston (Flood/Wind),29.58424,-93.79458,Wood,1214412.09,60720.6,1214412.09
LOC-01486,Houston (Flood/Wind),30.97235,-95.84056,Wood,823392.39,16467.85,823392.39
LOC-01487,Houston (Flood/Wind),29.76775,-94.44898,Wood,267847.01,13392.35,267847.01
LOC-01488,Miami (Hurricane),25.87369,-79.59501,Concrete,140242.39,14024.24,140242.39
LOC-01489,Los Angeles (Quake),33.67573,-118.55528,Masonry,298850.72,14942.54,358620.86
LOC-01490,Los Angeles (Quake),35.25006,-118.19976,Wood,1448578.31,28971.57,1448578.31
LOC-01491,Miami (Hurricane),25.44294,-80.54911,Masonry,167188.72,8359.44,167188.72
LOC-01492,Los Angeles (Quake),33.19863,-117.95842,Wood,217392.09,4347.84,260870.51
LOC-01493,Miami (Hurricane),26.00182,-80.30766,Wood,161678.51,16167.85,161678.51
LOC-01494,Houston (Flood/Wind),30.00027,-97.1187,Wood,355689.4,17784.47,426827.28
LOC-01495,Miami (Hurricane),24.98547,-81.2364,Wood,185131.36,18513.14,222157.63
LOC-01496,Miami (Hurricane),26.59509,-79.19606,Wood,629602.7,31480.14,629602.7
LOC-01497,Houston (Flood/Wind),28.25452,-94.18093,Concrete,109200.56,2184.01,87360.45
LOC-01498,Houston (Flood/Wind),28.89716,-97.00548,Wood,205020.34,4100.41,246024.4
LOC-01499,Miami (Hurricane),24.78192,-82.0839,Concrete,272462.95,27246.3,217970.36
LOC-01500,Houston (Flood/Wind),29.39565,-95.45917,Wood,143508.49,7175.42,114806.79
LOC-01501,Houston (Flood/Wind),29.57105,-96.81425,Masonry,264319.18,5286.38,264319.18
